127.0.0.1 - - [05/Feb/2020:14:44:52 +0100] "GET / HTTP/1.1" 404 996
0:0:0:0:0:0:0:1 - - [05/Feb/2020:17:09:51 +0100] "GET /tv/pictures/icon.png HTTP/1.1" 200 761
0:0:0:0:0:0:0:1 - - [05/Feb/2020:17:11:08 +0100] "POST /tv/candidate HTTP/1.1" 200 5844
0:0:0:0:0:0:0:1 - - [05/Feb/2020:17:11:08 +0100] "GET /tv/script/questionnary.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Feb/2020:17:11:08 +0100] "GET /tv/pictures/icon.png HTTP/1.1" 200 761
0:0:0:0:0:0:0:1 - - [05/Feb/2020:17:11:51 +0100] "POST /tv/candidate HTTP/1.1" 200 5989
0:0:0:0:0:0:0:1 - - [05/Feb/2020:17:11:51 +0100] "GET /tv/script/questionnary.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Feb/2020:17:11:51 +0100] "GET /tv/pictures/icon.png HTTP/1.1" 200 761
127.0.0.1 - - [05/Feb/2020:17:22:00 +0100] "POST /tv/candidate HTTP/1.1" 200 5989
127.0.0.1 - - [05/Feb/2020:17:22:00 +0100] "GET /tv/script/toggleMenu.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Feb/2020:17:22:00 +0100] "GET /tv/common/styleMain.css HTTP/1.1" 304 -
127.0.0.1 - - [05/Feb/2020:17:22:00 +0100] "GET /tv/script/includeHTML.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Feb/2020:17:22:00 +0100] "GET /tv/script/questionnary.js HTTP/1.1" 200 1869
127.0.0.1 - - [05/Feb/2020:17:22:00 +0100] "GET /tv/common/menuNotConnected.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Feb/2020:17:22:17 +0100] "POST /tv/candidate HTTP/1.1" 200 5989
0:0:0:0:0:0:0:1 - - [05/Feb/2020:17:22:17 +0100] "GET /tv/script/questionnary.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Feb/2020:17:22:17 +0100] "GET /tv/pictures/icon.png HTTP/1.1" 200 761
0:0:0:0:0:0:0:1 - - [05/Feb/2020:20:55:09 +0100] "POST /tv/candidate HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Feb/2020:20:55:14 +0100] "GET /tv/candidate HTTP/1.1" 200 2584
0:0:0:0:0:0:0:1 - - [05/Feb/2020:20:55:14 +0100] "GET /tv/common/footer.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Feb/2020:20:55:14 +0100] "GET /tv/pictures/icon.png HTTP/1.1" 200 761
127.0.0.1 - - [05/Feb/2020:22:14:24 +0100] "GET /tv/connect HTTP/1.1" 200 1854
127.0.0.1 - - [05/Feb/2020:22:14:24 +0100] "GET /tv/common/styleMain.css HTTP/1.1" 304 -
127.0.0.1 - - [05/Feb/2020:22:14:24 +0100] "GET /tv/common/menuNotConnected.html HTTP/1.1" 200 352
127.0.0.1 - - [05/Feb/2020:22:14:24 +0100] "GET /tv/common/footer.html HTTP/1.1" 304 -
127.0.0.1 - - [05/Feb/2020:22:14:32 +0100] "GET /tv/candidate HTTP/1.1" 200 2584
